ID, ACTUAL,LOGC_ACTIVE,LOGC_INACTIVE,LOGC_PARTIAL,D840_ACTIVE,D840_INACTIVE,D840_PARTIAL,D540_ACTIVE,D540_INACTIVE,D540_PARTIAL,D_ACTIVE,D_INACTIVE,D_PARTIAL,M1_ACTIVE,M1_INACTIVE,M1_PARTIAL,M5_ACTIVE,M5_INACTIVE,M5_PARTIAL,TOP_ACTIVE,TOP_INACTIVE,TOP_PARTIAL,MACC_ACTIVE,MACC_INACTIVE,MAC_PARTIAL,META_ACTIVE,META_INACTIVE,META_PARTIAL,SMILE,,,,,,,ID, Actual_Class
MMV665908, INACTIVE,0.051626878,0.947557771,0.00081535,0.065567695,0.934230089,0.00020229,0.150031179,0.847547889,0.00242094,0.008786471,0.990893245,0.000320175,0.236065701,0.498830199,0.265104055,0.246628299,0.494226784,0.259144932,0.316846967,0.361268371,0.321884692,0.327890366,0.343963623,0.32814607,3.15E-13,1,1.89E-271, COc1ccc(cc1)N2CCN(CC2)C(CNC(=O)CC(C)(C)C)c3ccc4OCOc4c3,,,,,,,MMV011895, INACTIVE
MMV665917, INACTIVE,0.005264831,0.994344723,0.000390446,0.064519301,0.935447335,3.33E-05,0.255747855,0.74278605,0.001466171,0.010834488,0.988728881,0.000436691,0.236658901,0.498086065,0.265255064,0.20119217,0.568691552,0.230116189,0.298787057,0.371929854,0.329283088,0.316940814,0.357423931,0.325635225,4.39E-12,1,1.30E-281, Clc1ccc(NC(=O)N2CCN(CC2)c3ccc4nncn4n3)cc1,,,,,,,MMV011944, INACTIVE
MMV007881, INACTIVE,0.00411747,0.995484773,0.000397758,0.064233825,0.935728431,3.77E-05,0.234296918,0.763802588,0.001900437,0.002711982,0.997097015,0.000191067,0.241231278,0.489968419,0.268800288,0.211915031,0.550630748,0.237454161,0.303443164,0.375449955,0.321106851,0.310757905,0.363333642,0.325908452,8.34E-23,1,5.37E-301, CCCCN(CCCC)S(=O)(=O)c1ccc(NC(=O)c2occc2)cc1,,,,,,,MMV018984, INACTIVE
MMV007875, INACTIVE,0.010564504,0.988775552,0.000659943,0.060005996,0.939952195,4.18E-05,0.286638886,0.711351573,0.002009515,0.190836102,0.803494811,0.005669078,0.235073224,0.500576973,0.264349878,0.206233233,0.560196877,0.233569786,0.308754832,0.369840801,0.321404338,0.321757019,0.35174638,0.326496601,1.58E-25,1, 4.38238797003e-317, COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,,,,,,,MMV019017, INACTIVE
MMV086103, INACTIVE,0.015178126,0.984131498,0.000690375,0.057906512,0.942028999,6.44E-05,0.179815859,0.818696976,0.001487195,0.03180759,0.967165589,0.00102687,0.247931838,0.478606552,0.27346155,0.194939047,0.579326093,0.225734815,0.301727563,0.373161167,0.32511127,0.33009088,0.339877218,0.330031961,2.70E-22,1,4.17E-295, CC1=CC(=O)Oc2c1ccc3oc(C(=O)c4ccc(C)cc4)c(C)c23,,,,,,,MMV019064, INACTIVE
MMV396681, INACTIVE,0.035386123,0.961838582,0.002775295,0.057519019,0.942253113,0.000227951,0.192630708,0.80312866,0.004240639,0.011835907,0.987778604,0.000385501,0.238355204,0.494356751,0.267288059,0.206382334,0.559956551,0.23366119,0.300708085,0.37831381,0.320978045,0.327935398,0.342269391,0.329795241,2.53E-09,0.999999997,6.88E-252, n1(nc(C)cc1NC(=O)c(cccc2C(F)(F)F)c2)c3scc(c(ccc(OCO4)c45)c5)n3,,,,,,,MMV019066, INACTIVE
MMV665794, INACTIVE,0.007466934,0.986914461,0.005618605,0.055614412,0.944231272,0.000154277,0.196263149,0.800429285,0.003307612,0.009758143,0.989903092,0.000338853,0.237794101,0.495632291,0.266573697,0.197441891,0.57510668,0.227451444,0.301056653,0.375359178,0.323584229,0.314484745,0.358031988,0.327483207,5.54E-24,1, 2.14839505438e-319, FC(F)(F)c1cccc(Nc2nc3ccccc3nc2Nc4cccc(c4)C(F)(F)F)c1,,,,,,,MMV019074, INACTIVE
OSM-S-5, INACTIVE,0.014127091,0.984922667,0.000950242,0.055552937,0.944358468,8.86E-05,0.271323293,0.725532413,0.003144245,0.347493708,0.641562283,0.010944019,0.236910045,0.496921897,0.266168058,0.211118057,0.55214411,0.236737803,0.299578309,0.374221325,0.326200396,0.32676512,0.341061175,0.332173645,3.42E-20,1,3.62E-303, FC1=CC=C(N2C(C)=CC(C(OCC(N)=O)=O)=C2C)C=C1,,,,,,,MMV019110, INACTIVE
MMV006455, INACTIVE,0.011353603,0.988204288,0.000442109,0.054711759,0.945251524,3.67E-05,0.160046428,0.838731885,0.001221759,0.105081193,0.891715348,0.003203517,0.235999301,0.498762816,0.265237987,0.208193734,0.556885839,0.234920397,0.308045477,0.366665304,0.32528922,0.318344563,0.352264494,0.329390973,9.93E-20,1,8.95E-298, CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc2ccccc2,,,,,,,MMV019124, INACTIVE
MMV006545, INACTIVE,0.027111703,0.972742763,0.000145534,0.052449003,0.947523654,2.74E-05,0.212133065,0.786720037,0.001146929,0.081943825,0.915454626,0.002601585,0.238170341,0.495084345,0.266745299,0.204258889,0.563484728,0.232256383,0.298241496,0.379542947,0.322215527,0.331735969,0.339708775,0.328555286,1.38E-22,1,1.25E-293, c12c(ncnc1NCCN(CC)CC)c3c(ccc(Br)c3)[nH]2,,,,,,,MMV019127, INACTIVE
MMV011832, INACTIVE,0.008478387,0.991082075,0.000439537,0.051943433,0.94803834,1.84E-05,0.216488078,0.78255707,0.000954887,0.190430313,0.803723931,0.005845746,0.241077811,0.49021557,0.26870662,0.228318766,0.523619711,0.248061463,0.300054371,0.373590231,0.326355338,0.314572722,0.355982244,0.329444975,2.17E-21,1,1.62E-298, Oc1ccc2ccccc2c1CNc3nc4ccccc4[nH]3,,,,,,,MMV019199, INACTIVE
MMV011256, INACTIVE,0.010297909,0.986645937,0.003056154,0.051625028,0.948251903,0.00012311,0.299557,0.695818543,0.004624457,0.02851293,0.970559418,0.000927633,0.228456914,0.51154381,0.259999305,0.198052838,0.574011624,0.227935478,0.300758213,0.376044095,0.323197633,0.323467255,0.349150687,0.327382058,2.90E-24,1,9.66E-304, n1(n2)c(nc(C)cc1Nc(cc3)ccc3Cl)nc2C(F)(F)F,,,,,,,MMV019202, INACTIVE
MMV000839, INACTIVE,0.00797992,0.991706983,0.000313097,0.051045336,0.948931754,2.28E-05,0.19885847,0.800040603,0.001100941,0.008957753,0.990651488,0.000390802,0.237152576,0.496816814,0.26603061,0.211883575,0.550562739,0.237553671,0.306449622,0.369978338,0.32357204,0.316616207,0.355485588,0.327898204,1.11E-22,1, 1.63938395115e-310, OC(CNCc1ccccc1)Cn2c3ccccc3c4ccccc24,,,,,,,MMV019241, INACTIVE
MMV665782, INACTIVE,0.037763578,0.961517266,0.000719156,0.04954055,0.95037514,8.43E-05,0.347801566,0.646664262,0.005534262,0.022043861,0.977203488,0.000752611,0.27271691,0.440551788,0.286731333,0.316210777,0.382209092,0.301580131,0.305185795,0.370204449,0.324609727,0.292865694,0.384726673,0.322407663,8.18E-17,1,9.27E-289, COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,,,,,,,MMV019258, INACTIVE
MMV000620, INACTIVE,0.019325048,0.980108753,0.000566199,0.048944049,0.951004684,5.12E-05,0.240421474,0.757276952,0.002301614,0.227078632,0.765696287,0.007225116,0.237580001,0.495971322,0.266448647,0.197926804,0.574194849,0.227878347,0.30823949,0.365782946,0.325977534,0.309169978,0.364862442,0.32596752,1.85E-26,1, 2.87264310281e-311, CC(O)(C(CN1CCCCC1)c2ccccc2)c3ccc(Cl)cc3,,,,,,,MMV019266, INACTIVE
MMV666060, INACTIVE,0.003987588,0.994382847,0.001629565,0.048240967,0.951708257,5.07E-05,0.156717569,0.841592789,0.001689711,0.027979102,0.970901132,0.001119841,0.238001704,0.495486438,0.266511828,0.212328792,0.549957871,0.237713352,0.303291202,0.373235762,0.323473006,0.308162361,0.36364153,0.328196049,2.05E-22,1,9.72E-295, COc1ccc(CN2CCCC(C2)C(=O)c3ccc(cc3)C(F)(F)F)c(O)c1,,,,,,,MMV019313, INACTIVE
MMV666009, INACTIVE,0.018591399,0.980994075,0.000414526,0.048034776,0.951913059,5.22E-05,0.29727143,0.700345218,0.002383367,0.162395775,0.832475603,0.00512853,0.245708719,0.482155353,0.272135973,0.203301087,0.565210044,0.231488883,0.30740115,0.363328457,0.329270363,0.322641671,0.349589109,0.32776922,3.09E-18,1, 6.22497904544e-311, CN1C(N(C)c2ccccc12)c3ccc4OCOc4c3,,,,,,,MMV019406, INACTIVE
MMV665810, INACTIVE,0.001189899,0.998168764,0.000641337,0.047090221,0.952888906,2.09E-05,0.220860034,0.777650952,0.001489004,0.003805133,0.996005476,0.000189322,0.243039668,0.487451315,0.269509017,0.197725683,0.574580908,0.227693379,0.297240525,0.378970921,0.323788524,0.309577078,0.365057707,0.325365216,3.06E-17,1, 1.10854266255e-311, O=C(Nc1cccc(c1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4,,,,,,,MMV019555, INACTIVE
MMV665807, INACTIVE,0.012806133,0.98391267,0.003281198,0.04679412,0.953131139,7.48E-05,0.250324488,0.746459663,0.003215847,0.170744881,0.824049115,0.00520601,0.234196812,0.502312124,0.263491124,0.207625076,0.557908177,0.234466761,0.303542137,0.374563307,0.321894586,0.327734888,0.341692925,0.330572158,3.89E-19,1,8.75E-308, Oc1ccc(Cl)cc1C(=O)Nc2cccc(c2)C(F)(F)F,,,,,,,MMV019662, INACTIVE
MMV665901, INACTIVE,0.011768688,0.987832751,0.000398561,0.04594221,0.954022348,3.54E-05,0.151355028,0.847464323,0.001180576,0.001026243,0.998909473,6.43E-05,0.235022753,0.500363886,0.26461336,0.201375708,0.568341255,0.230282977,0.305921465,0.370679498,0.323399067,0.325849772,0.345537156,0.328613132,1.22E-20,1,7.23E-291, Brc1ccc(cc1)c2oc(cc2)C(=O)Nc3ccc(CN4CCOCC4)cc3,,,,,,,MMV019670, INACTIVE
MMV019700, INACTIVE,0.005010262,0.994366229,0.000623509,0.045526531,0.95443809,3.54E-05,0.213451669,0.785078526,0.001469825,0.003175606,0.996669352,0.000155015,0.240942001,0.490681976,0.268375993,0.214822337,0.545850098,0.23932761,0.304050893,0.372161508,0.32378757,0.326937467,0.345073044,0.327989459,2.03E-19,1,2.77E-303, Clc1cc(NC(=O)c2oc(Br)cc2)ccc1N3CCCCC3,,,,,,,MMV019690, INACTIVE
MMV665954, INACTIVE,0.002054065,0.997596059,0.000349876,0.045223609,0.954760849,1.56E-05,0.178514957,0.820509434,0.000975615,0.000914075,0.999008894,7.70E-05,0.235049248,0.500172615,0.264778167,0.210571781,0.552910388,0.236517906,0.29685083,0.3810862,0.322063059,0.304360241,0.372717649,0.322922081,3.74E-11,1,2.14E-264, O=C(NCC1Cc2cccc(c2O1)c3ccncc3)c4csc5CCCCc45,,,,,,,MMV019700, INACTIVE
MMV665934, INACTIVE,0.01302009,0.986622543,0.000357366,0.042010482,0.957971334,1.81E-05,0.195884302,0.803248286,0.000867391,0.021519329,0.977751672,0.000728954,0.23531276,0.499990106,0.264697194,0.228287399,0.52397871,0.247733891,0.304854274,0.366605163,0.328540653,0.334031254,0.335002303,0.330966443,4.61E-15,1,2.40E-301, Brc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,,,,,,,MMV019738, INACTIVE
MMV274073, INACTIVE,0.011202949,0.988232323,0.000564728,0.041532975,0.95844084,2.61E-05,0.272640467,0.725419939,0.001939634,0.025292905,0.973900259,0.000806914,0.241550505,0.489473522,0.268975973,0.205081403,0.562116146,0.23280248,0.305906743,0.370611906,0.323481321,0.315361887,0.35734874,0.327289373,4.34E-25,1, 7.74934069646e-313, c1(cc(C)nc(ccc(OC)c2)c12)Nc3ccccc3O,,,,,,,MMV019741, INACTIVE
MMV019202, INACTIVE,0.023895741,0.975865068,0.000239191,0.041430127,0.958552122,1.77E-05,0.142145053,0.857247114,0.000607879,0.002210427,0.997646153,0.000143371,0.239578828,0.492568254,0.267852962,0.214698628,0.546051681,0.239249647,0.311190873,0.371314317,0.31749478,0.323709577,0.347637683,0.32865274,7.61E-21,1,3.48E-301, CCOc1cccc(c1)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,,,,,,,MMV019746, INACTIVE
MMV006882, INACTIVE,0.016114137,0.983324071,0.000561792,0.041410878,0.958557725,3.14E-05,0.277083158,0.720263481,0.002653326,0.009490926,0.990196943,0.000312127,0.23767978,0.495756716,0.266563445,0.201319382,0.568460226,0.230220348,0.301427931,0.379199564,0.319372535,0.326792091,0.344994456,0.328213394,2.22E-21,1,8.97E-295, CCOC(=O)c1cnc2ccc(Cl)cc2c1NCCCN(C)C,,,,,,,MMV019758, INACTIVE
MMV128432, INACTIVE,0.01035669,0.989379006,0.000264304,0.041279458,0.95870626,1.43E-05,0.212690488,0.786232233,0.001077318,0.164397165,0.830819488,0.004783364,0.236982688,0.496981829,0.266035378,0.200925902,0.56920588,0.229868174,0.309664249,0.367682636,0.322653085,0.309921205,0.364093363,0.325985372,2.51E-20,1, 4.52259499196e-313, COc1cc(CNCCc2ccc(Cl)cc2)cc(OC)c1O,,,,,,,MMV019762, INACTIVE
MMV666108, INACTIVE,0.006729009,0.992763923,0.000507068,0.041093361,0.958875597,3.11E-05,0.154662892,0.844042897,0.001294227,0.002978029,0.99683553,0.00018645,0.239806235,0.492134333,0.268059433,0.227093369,0.525704265,0.247202337,0.295947433,0.38015762,0.323895007,0.318336964,0.353167415,0.328495622,8.66E-16,1,2.47E-277, Clc1ccc(cc1)C2(CN3CCC(CC3)NC(=O)CCc4occc4)CCC2,,,,,,,MMV019780, INACTIVE
MMV006706, INACTIVE,0.009964346,0.98947741,0.000558244,0.040510245,0.959459066,3.06E-05,0.182102859,0.816536903,0.001360196,0.238402188,0.75365895,0.007938807,0.235855535,0.498952091,0.265192389,0.204778314,0.562636971,0.232584774,0.304479539,0.371142209,0.324378312,0.314233899,0.360491484,0.325274557,7.00E-19,1,2.48E-281, n1(c2c(cccc2)n3)c3c(C#N)c(C)cc1N(CC4)CCN4C5CCCC5,,,,,,,MMV019871, INACTIVE
MMV019406, INACTIVE,0.011880429,0.987732806,0.000386765,0.040486626,0.959484816,2.85E-05,0.152556434,0.846232414,0.001211104,0.248454988,0.743213534,0.008331507,0.280553877,0.427298635,0.292147487,0.196503639,0.576681912,0.226814404,0.308501005,0.366116315,0.32538262,0.309973389,0.362183928,0.327842712,3.20E-16,1,1.20E-284, CCC1(C)CC(CCNCc2ccccc2O)(CCO1)c3ccc(C)cc3,,,,,,,MMV019881, INACTIVE
MMV008829, INACTIVE,0.004236121,0.994926844,0.000837035,0.040197875,0.959771037,3.11E-05,0.130392119,0.868493438,0.001114418,0.001418181,0.998475015,0.000106723,0.238940775,0.493806094,0.26725316,0.219160035,0.538645446,0.242194518,0.303150713,0.372503459,0.324345857,0.318066537,0.353526086,0.328407317,1.13E-19,1,3.45E-278, CCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)C(=O)NC4CCCCC4,,,,,,,MMV019918, INACTIVE
MMV665814, INACTIVE,0.005182481,0.992501587,0.002315932,0.040056437,0.959897876,4.57E-05,0.172651291,0.825745463,0.001603284,0.001833191,0.998030365,0.000136486,0.238045171,0.495274216,0.266680658,0.22686559,0.526002228,0.247132197,0.308070809,0.367740631,0.32418859,0.312206149,0.361678839,0.326115012,8.67E-17,1,9.35E-274, Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4cccc(Oc5ccccc5)c4,,,,,,,MMV019995, INACTIVE
MMV666109, INACTIVE,0.003340031,0.996163539,0.000496429,0.04001987,0.959958076,2.21E-05,0.157216415,0.841675282,0.001108264,0.003408862,0.996370792,0.000220321,0.243569463,0.485971183,0.270459414,0.208130226,0.557018101,0.234851643,0.308267504,0.368769705,0.322962791,0.303402901,0.36993888,0.326658189,1.40E-16,1,1.41E-293, CCOC(=O)C1(Cc2ccccc2)CCN(Cc3cccc(OC)c3O)CC1,,,,,,,MMV020243, INACTIVE
MMV007224, INACTIVE,0.013864412,0.985600492,0.000535096,0.039847042,0.960123301,2.96E-05,0.149159253,0.850025177,0.000815562,0.003681339,0.996120512,0.000198101,0.248609111,0.477389872,0.274001002,0.197387949,0.575175643,0.227436423,0.299550146,0.37537235,0.325077474,0.3248595,0.346858293,0.328282237,3.20E-22,1, 4.94065645841e-324, Brc1ccc(Nc2nc3ccccc3nc2Nc4ccc(Br)cc4)cc1,,,,,,,MMV020275, INACTIVE
MMV306025, INACTIVE,0.002051143,0.99687971,0.001069147,0.038775444,0.961195409,2.91E-05,0.230563536,0.767555237,0.001881235,0.002070946,0.997818232,0.000110825,0.24539654,0.483319104,0.271284312,0.204842493,0.562558055,0.232599422,0.310755581,0.367269158,0.321975261,0.336748481,0.32993868,0.333312839,2.64E-15,1,1.81E-292, C1(=NC(N(C)C2=O)=O)C2=NC(=NN1CC)c3ccc(C(=O)OC)cc3,,,,,,,MMV020403, INACTIVE
MMV000356, INACTIVE,0.008499524,0.990993298,0.000507177,0.038075421,0.961903691,2.09E-05,0.204216987,0.794314921,0.001468158,0.103167996,0.893664956,0.003167032,0.243045658,0.48671189,0.270242423,0.212494045,0.549656093,0.237849891,0.302658439,0.372844219,0.324497312,0.332017094,0.338485569,0.329497337,1.09E-24,1,5.97E-306, c1(cc(Br)ccc1O)CN(CC2)CCN2Cc3cccc(F)c3,,,,,,,MMV020439, INACTIVE
MMV001041, INACTIVE,0.005282796,0.994076819,0.000640385,0.037412576,0.96256882,1.85E-05,0.230493844,0.768073201,0.001432932,0.005631244,0.994132459,0.000236274,0.237365305,0.496276319,0.266358376,0.204111233,0.563694716,0.232194081,0.299271077,0.37767455,0.323054343,0.314824343,0.359686792,0.325488865,2.81E-26,1,1.72E-303, OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc3ccccc13,,,,,,,MMV020490, INACTIVE
MMV019662, INACTIVE,0.041862577,0.957231742,0.000905681,0.036743447,0.9631688,8.77E-05,0.100486942,0.898248494,0.001264583,0.094269834,0.902161777,0.003568393,0.238802806,0.494155407,0.267041892,0.245200261,0.49650684,0.258292973,0.31328854,0.367384881,0.319326609,0.318086058,0.356202662,0.32571137,2.26E-11,1,7.21E-264, COc1ccc(cc1)N2CCN(CC2)C(CNC(=O)C3CCCCC3)c4ccc5OCOc5c4,,,,,,,MMV020492, INACTIVE
MMV084940, INACTIVE,0.047996602,0.9510717,0.000931698,0.036251992,0.963676691,7.13E-05,0.296848208,0.698881149,0.004270745,0.254365265,0.737165511,0.008469273,0.25300917,0.467453539,0.27953729,0.203166515,0.565338016,0.23149547,0.314580649,0.365307987,0.320111424,0.346021801,0.318053186,0.335925013,2.30E-14,1,5.04E-290, C1(=NC(C)(Cc(cc(OC)c(OC)c2)c23)C)C3=NNC1=O,,,,,,,MMV020500, INACTIVE
MMV007208, INACTIVE,0.014469548,0.983080959,0.002449493,0.036063407,0.963763833,0.000172767,0.12034715,0.877829194,0.001823662,0.001290877,0.998623967,8.51E-05,0.26632157,0.451458305,0.282220215,0.21263665,0.549521208,0.237842098,0.312376827,0.363675267,0.323947906,0.329690784,0.339133263,0.331175923,1.30E-11,1,3.61E-283, COc1ccc(OC)c(c1)C2C3=C(CC(C)(C)CC3=O)N(C4=C2C(=O)CC(C)(C)C4)c5ccc(Cl)c(Cl)c5,,,,,,,MMV020505, INACTIVE
MMV000617, INACTIVE,0.008625834,0.990399731,0.000974434,0.035916649,0.964039922,4.34E-05,0.129220873,0.869493246,0.001285866,0.249667957,0.740916967,0.009415112,0.240369305,0.491604924,0.268025726,0.225176677,0.528712809,0.246110439,0.307140231,0.371279716,0.321580082,0.322102159,0.348222733,0.329675168,4.18E-17,1,1.24E-290, COc1ccc(cc1)C(O)(CCC(C)C)C(CN2CCOCC2)c3ccc(Cl)cc3,,,,,,,MMV020548, INACTIVE
MMV009085, INACTIVE,0.003460697,0.994736496,0.001802807,0.034976054,0.964967251,5.67E-05,0.129955754,0.868471444,0.001572869,0.001391547,0.998515904,9.26E-05,0.23801966,0.4952389,0.266741455,0.207017049,0.558866143,0.234116822,0.303529292,0.373566836,0.322903782,0.309182525,0.362501621,0.328315884,4.92E-22,1, 5.55665750565e-319, OCCCCN1C(=O)c2ccc3C(=O)N(CCCCO)C(=O)c4ccc(C1=O)c2c34,,,,,,,MMV020549, INACTIVE
MMV000498, INACTIVE,0.015579201,0.984084189,0.00033661,0.034557693,0.965422928,1.94E-05,0.128072277,0.871258616,0.000669073,0.006525393,0.993190467,0.000284137,0.24048619,0.491173238,0.268340647,0.204108149,0.56381464,0.232077181,0.303570092,0.374285847,0.322144121,0.314924091,0.357389987,0.327685863,1.60E-15,1,1.42E-293, CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,,,,,,,MMV020651, INACTIVE
MMV009127, INACTIVE,0.006755882,0.992890531,0.000353587,0.034513026,0.965470791,1.61E-05,0.146150947,0.852906823,0.000942182,0.002391979,0.99745208,0.000155899,0.23767522,0.495499551,0.266825229,0.205700666,0.561128795,0.233170539,0.299970478,0.375284791,0.324744731,0.297639549,0.377678484,0.324681908,7.43E-24,1,4.90E-272, CC1CCN(Cc2c(O)ccc3C=C(C(=O)Oc23)c4nc5ccccc5s4)CC1,,,,,,,MMV020654, INACTIVE
MMV000248, INACTIVE,0.007595675,0.991728855,0.000675469,0.034091089,0.965875924,3.31E-05,0.134987444,0.86399138,0.001021198,0.003350186,0.996464491,0.000185254,0.235124856,0.500219405,0.264655799,0.218721285,0.53937,0.241908699,0.308865964,0.373084724,0.318049312,0.295383364,0.381277144,0.323339432,9.54E-17,1,1.17E-296, CCN(CC)CCN1C(=N)N(CC(O)c2ccc(Cl)c(Cl)c2)c3ccccc13,,,,,,,MMV020660, ACTIVE
MMV019127, INACTIVE,0.008295002,0.991280168,0.00042483,0.033696763,0.966286123,1.71E-05,0.16173768,0.837095976,0.001166333,0.134965867,0.860850275,0.00418383,0.238301694,0.494779348,0.266918898,0.230600089,0.519919395,0.249480575,0.304369032,0.37209487,0.323536068,0.322009414,0.350458443,0.327532142,8.31E-22,1,2.71E-295, CCN(Cc1ccccc1)C2CCN(Cc3cc(Br)ccc3O)CC2,,,,,,,MMV020700, INACTIVE
MMV011438, INACTIVE,0.017578554,0.976687368,0.005734078,0.033625271,0.966225803,0.000148963,0.1112094,0.887066841,0.001723827,0.004300878,0.995534301,0.000164886,0.25875777,0.464462489,0.276779681,0.218384951,0.540035248,0.241579816,0.312444419,0.362115026,0.325440615,0.329241097,0.338669449,0.332089454,1.29E-14,1,1.01E-256, COC(=O)c1ccc(cc1)C2N(C(=O)c3ccccc3)c4ccccc4N=C5CC(CC(=C25)O)c6ccc(F)cc6,,,,,,,MMV020750, INACTIVE
MMV020243, INACTIVE,0.007060462,0.99260914,0.000330398,0.033498861,0.96649307,8.12E-06,0.13171874,0.867809653,0.000471603,0.001523777,0.998366535,0.00010973,0.238212436,0.494472533,0.26731503,0.197663024,0.574777484,0.227559507,0.299231738,0.377891839,0.322876394,0.323304176,0.349615902,0.327079862,8.47E-20,1,1.57E-298, n1c(N(C)C)cc(C)nc1Nc(cc2)ccc2NC(=O)Nc3ccccc3,,,,,,,MMV020788, INACTIVE
MMV396665, INACTIVE,0.023495308,0.9763029,0.000201793,0.033050627,0.966924667,2.47E-05,0.142114326,0.856856763,0.001028933,0.001857507,0.998010695,0.000131774,0.244604066,0.483557582,0.271838367,0.196190819,0.577178538,0.226630569,0.310430408,0.367506951,0.322062552,0.314311147,0.357204467,0.328484476,4.04E-13,1,1.67E-277, c1(sc(cc2c(c3CC2)c4ccc3)c4n1)NC(=O)c(cc5OC)cc(OC)c5OC,,,,,,,MMV020885, INACTIVE
MMV006704, INACTIVE,0.012478646,0.987238825,0.000282529,0.032608792,0.967381358,9.84E-06,0.184399828,0.814857483,0.000742738,0.108227082,0.888346672,0.003426311,0.238501504,0.494343966,0.267154545,0.19516094,0.57896781,0.22587119,0.299901545,0.377354056,0.322744429,0.329859912,0.340130001,0.330010116,7.35E-27,1,2.25E-308, CN(C)CCNc1cc(nc2ccccc12)c3ccccc3,,,,,,,MMV020912, INACTIVE
MMV000788, INACTIVE,0.005473944,0.994008567,0.000517488,0.031026162,0.968954563,1.93E-05,0.145916209,0.85293597,0.001147826,0.001350811,0.998551667,9.74E-05,0.238235503,0.495198965,0.266565561,0.206246138,0.560204983,0.233548909,0.300985932,0.379138321,0.319875807,0.310497403,0.363742977,0.32575956,3.79E-23,1,4.32E-283, CC(C)OCc1cc(CN2CCN(CC2)c3cccc(Cl)c3)c(O)c4ncccc14,,,,,,,MMV020942, INACTIVE
MMV019741, INACTIVE,0.020179839,0.978969287,0.000850874,0.029899444,0.97003907,6.15E-05,0.112047791,0.886686146,0.001266061,0.003896093,0.995919943,0.000183845,0.237544566,0.496306777,0.266148657,0.211727783,0.551226676,0.237045616,0.315610409,0.363078743,0.321310908,0.303553641,0.373275429,0.32317093,8.77E-16,1,7.98E-271, Cc1ccc(C)c(Cn2c(nc3ccccc23)N4CCC(CC4)C(=O)NCc5cccs5)c1,,,,,,,MMV056726, INACTIVE
MMV011099, INACTIVE,0.012693494,0.986844676,0.000461831,0.029780304,0.970203698,1.60E-05,0.23859109,0.760007799,0.001401164,0.009287134,0.99038434,0.000328478,0.239791319,0.492231607,0.267977089,0.207338154,0.558488786,0.234173134,0.309762031,0.365848333,0.324389696,0.31754303,0.355991632,0.326465368,2.88E-23,1,2.19E-299, n1(ncn2)c2nc(C)cc1Nc(ccc(cccc3)c34)c4,,,,,,,MMV073843, INACTIVE
MMV007285, INACTIVE,0.0095591,0.989960039,0.000480861,0.029563339,0.970424473,1.23E-05,0.156259358,0.843076348,0.000664349,0.10555625,0.891130507,0.003313191,0.234505609,0.501640141,0.263854176,0.210422412,0.55320096,0.236376569,0.306960225,0.373329848,0.319709927,0.323744833,0.349556386,0.32669875,2.88E-23,1,1.37E-307, CCOc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,,,,,,,MMV075490, INACTIVE
SPB02821, INACTIVE,0.00213757,0.997395173,0.000467257,0.029007576,0.970983505,8.91E-06,0.144364327,0.855029941,0.000605786,0.000931319,0.998992383,7.63E-05,0.276459336,0.434207469,0.289333165,0.244929776,0.496889561,0.258180648,0.304421633,0.372585446,0.322992921,0.32187292,0.348750353,0.329376727,5.46E-16,1,4.04E-273, CCCCN=C(n1ccc(c2c(=O)ccn(c3ccc(cc3)F)n2)n1)O,,,,,,,MMV080034, INACTIVE
MMV008212, INACTIVE,0.007735804,0.991693115,0.000571081,0.028054178,0.97193253,1.32E-05,0.213446558,0.785385609,0.001167791,0.114726298,0.881505132,0.003768567,0.243132502,0.486581415,0.270286113,0.206718206,0.559378207,0.233903557,0.307857722,0.369089067,0.323053271,0.313752353,0.360682368,0.325565219,7.06E-25,1, 3.25600287893e-313, COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1,,,,,,,MMV084434, INACTIVE
MMV000570, INACTIVE,0.007657308,0.991822443,0.000520248,0.025239786,0.974752367,7.81E-06,0.122188494,0.877315283,0.000496241,0.155013829,0.840322971,0.004663166,0.239341885,0.493164748,0.267493367,0.202821314,0.565800905,0.231377855,0.304184109,0.372712404,0.323103517,0.306650072,0.371029794,0.322320133,7.13E-27,1,1.48E-305, CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1,,,,,,,MMV084940, INACTIVE
